train/reward,time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/explained_variance,train/n_updates,train/entropy_loss,train/std,train/policy_gradient_loss,train/learning_rate,train/loss,train/approx_kl,train/value_loss,train/clip_fraction,train/clip_range
0.69864494,28672,22,14,1259,0.12530332803726196,130,-4.237238788604737,0.9932354092597961,-0.0031598982255673035,0.00025,6.758444309234619,0.0050216992,13.402555698156357,0.05302734375,0.2
0.8939262,30720,24,15,1269,0.06710213422775269,140,-4.235898205637932,0.9936812520027161,-0.0027609094220679255,0.00025,8.666848182678223,0.0058319853,16.369764667749404,0.033642578125,0.2
-4.1864004,32768,25,16,1279,0.08175575733184814,150,-4.243736991286278,0.9979434013366699,-0.004555517848348245,0.00025,3.9098052978515625,0.0054718913,10.898014435172081,0.076123046875,0.2
0.0357485,34816,27,17,1287,-0.00867307186126709,160,-4.252136605978012,0.9976296424865723,-0.0012154457828728483,0.00025,3.6559391021728516,0.005245381,7.005154547095299,0.030078125,0.2
2.8028953,36864,28,18,1291,0.15937119722366333,170,-4.243680629134178,0.9942679405212402,-0.000978240542463027,0.00025,4.640982627868652,0.0048797578,10.282691770792008,0.029248046875,0.2
0.7120774,38912,29,19,1299,0.037472307682037354,180,-4.236645042896271,0.9926193356513977,-0.002463066438212991,0.00025,8.705559730529785,0.006549146,19.12373290657997,0.046142578125,0.2
0.43940014,40960,31,20,1305,0.027419984340667725,190,-4.229099673032761,0.9882786273956299,-0.0053981461853254585,0.00025,7.70150899887085,0.0050958283,15.417935758829117,0.0736328125,0.2
-0.68262005,43008,32,21,1312,0.008689820766448975,200,-4.206657359004021,0.9803641438484192,-0.0033685150323435665,0.00025,2.6820411682128906,0.0054896,5.7093160957098,0.045947265625,0.2
0.2685394,45056,34,22,1317,0.046933889389038086,210,-4.195948696136474,0.9799050688743591,-0.0002457435562973842,0.00025,5.663992881774902,0.006141542,7.889631524682045,0.053076171875,0.2
0.09467958,47104,35,23,1317,0.10134172439575195,220,-4.178399053215981,0.9693523049354553,-0.0043439802364446225,0.00025,3.620152235031128,0.008195375,4.840494902431965,0.0658203125,0.2
0.011978976,49152,37,24,1322,0.05729973316192627,230,-4.164074373245239,0.9711112380027771,-0.001723764860071242,0.00025,1.691797137260437,0.00699262,6.572748184204102,0.05771484375,0.2
-0.017271696,51200,38,25,1326,0.7057369947433472,240,-4.172064477205277,0.9741154313087463,-0.0033149059076095,0.00025,1.4104909896850586,0.0054884865,2.9800828501582144,0.04267578125,0.2
-2.1061583,53248,40,26,1325,0.807469367980957,250,-4.168618214130402,0.970722496509552,-0.006909934544819407,0.00025,1.3028405904769897,0.007724956,2.790475258976221,0.089990234375,0.2
-1.7378619,55296,43,27,1275,0.0201452374458313,260,-4.16120915710926,0.9690642356872559,-0.0008101950399577618,0.00025,2.5125017166137695,0.004680602,5.91458893418312,0.044873046875,0.2
0.53325766,57344,45,28,1274,-0.00346982479095459,270,-4.166126415133476,0.9724332690238953,-0.0015747811019537039,0.00025,1.8182775974273682,0.0049478053,4.430216832458973,0.0568359375,0.2
0.2207181,59392,46,29,1277,0.04046821594238281,280,-4.170133242011071,0.9707055687904358,-0.0024316580587765203,0.00025,2.5582661628723145,0.0047453004,4.7014165565371515,0.048486328125,0.2
0.15895423,61440,47,30,1281,0.027463078498840332,290,-4.156697070598602,0.9652854800224304,-0.003949067278881557,0.00025,3.9642140865325928,0.004518672,6.18287123888731,0.050732421875,0.2
1.4085896,63488,49,31,1286,0.024731576442718506,300,-4.153148743510246,0.9687213897705078,-0.0020719473308417947,0.00025,2.1127676963806152,0.00329911,7.269042538106442,0.038134765625,0.2
-1.1815556,65536,50,32,1290,-0.0042765140533447266,310,-4.161033555865288,0.9695344567298889,-0.0013134621403878555,0.00025,2.0351712703704834,0.011588646,6.184014540910721,0.086572265625,0.2
0.8241428,67584,53,33,1270,0.012519598007202148,320,-4.166704186797142,0.9728371500968933,-0.004911848378833383,0.00025,3.4579756259918213,0.0075612613,7.499280640482903,0.07919921875,0.2
-0.121934965,69632,54,34,1273,0.15135705471038818,330,-4.181510558724403,0.9787678122520447,-0.005050188105087727,0.00025,4.021966457366943,0.007982872,7.067858362197876,0.08076171875,0.2
2.859219,71680,56,35,1277,0.22032755613327026,340,-4.187821635603905,0.9764016270637512,-0.0026729817443992944,0.00025,1.8998980522155762,0.0044388054,6.042544189095497,0.0421875,0.2
-0.50818783,73728,57,36,1276,-0.0037189722061157227,350,-4.184443867206573,0.9774278998374939,-0.0011315856769215315,0.00025,1.6144925355911255,0.0054516294,3.9332074031233786,0.040380859375,0.2
-0.4474126,75776,59,37,1269,0.16562414169311523,360,-4.180308473110199,0.9729447364807129,-0.004320655303308741,0.00025,3.1012303829193115,0.0084943585,6.012772430479527,0.07607421875,0.2
0.10529071,77824,61,38,1273,0.7649198770523071,370,-4.168637889623642,0.9712160229682922,-0.0011290071604889817,0.00025,2.180814743041992,0.0053655575,3.931124170124531,0.04091796875,0.2
-0.9187706,79872,64,39,1243,0.05400341749191284,380,-4.166354092955589,0.9716292023658752,0.0006687334418529645,0.00025,2.371640205383301,0.0061630243,7.724638305604458,0.0400390625,0.2
-0.18959124,81920,66,40,1237,0.0050133466720581055,390,-4.161834666132927,0.9669765830039978,-0.0021699013974284752,0.00025,2.4938197135925293,0.0055710142,5.174007199704647,0.07880859375,0.2
