train/reward,time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/loss,train/n_updates,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/std
-0.04162363,19,2126,18,38912,-0.0025304912316642,0.00025,-0.029209282249212265,180,0.07199088391498662,0.0046836035,-1.5163013547658921,0.0470703125,0.2,0.32129746675491333,1.1079285144805908
0.08882981,20,2133,19,40960,-0.002580891280376818,0.00025,-0.015640823170542717,190,0.038459547169622965,0.0048113256,-1.5116171374917031,0.048291015625,0.2,0.6668250560760498,1.0891664028167725
-0.10521748,21,2104,20,43008,-0.0008618532410764601,0.00025,0.08338546752929688,200,0.11812572987400927,0.002162753,-1.5120623383671046,0.014306640625,0.2,0.3353985548019409,1.1047024726867676
0.031860705,22,2112,21,45056,-0.00022720260749338196,0.00025,0.17321261763572693,210,0.17392701269127428,0.0017650471,-1.5180109415203333,0.012890625,0.2,0.3506317734718323,1.102920651435852
-0.1291101,23,2119,22,47104,-0.0032522595014597756,0.00025,-0.011748865246772766,220,0.059293568949215114,0.002520054,-1.5173942498862742,0.0328125,0.2,0.1487705111503601,1.1034075021743774
-0.0070599685,24,2126,23,49152,-0.003884244830987882,0.00025,0.06246275454759598,230,0.1311335179460002,0.00293085,-1.5219536416232586,0.0369140625,0.2,0.0885000228881836,1.1143834590911865
0.33348885,25,2133,24,51200,-0.0008270018566690851,0.00025,0.11752445995807648,240,0.2106734653003514,0.0047289636,-1.5304186083376408,0.0099609375,0.2,0.24567151069641113,1.1184277534484863
0.17241478,26,2138,24,53248,-0.0016892281601030845,0.00025,0.06134111434221268,250,0.1659987057559192,0.0032396868,-1.5389718737453222,0.0146484375,0.2,0.09568095207214355,1.1373406648635864
-0.045958564,27,2144,25,55296,-0.0002965730891446583,0.00025,0.004057891666889191,260,0.03810820916260127,0.0028515982,-1.5468623276799918,0.026513671875,0.2,0.6264258623123169,1.134186863899231
-0.13745132,28,2148,26,57344,0.0002759876864729449,0.00025,0.04519100859761238,270,0.16797910718014464,0.005319749,-1.5516795732080937,0.04052734375,0.2,0.12284630537033081,1.1479281187057495
-0.04471567,29,2152,27,59392,-0.001179802673868835,0.00025,0.027865655720233917,280,0.17645839134929703,0.002277879,-1.5608127415180206,0.03662109375,0.2,0.00657045841217041,1.155866265296936
0.010612488,30,2155,28,61440,-0.00013073826994514093,0.00025,-0.028880292549729347,290,0.03143044417956844,0.003699041,-1.562321412563324,0.03173828125,0.2,0.5071206092834473,1.1519471406936646
